"filename","species","filesize"
"111494",54,1509
"112843",54,1414
"115602",54,1602
"115622",54,1081
"115716",54,1829
"11667",54,1512
"120711",54,1485
"123486",54,1115
"123570",54,1858
"12376",54,1801
"123793",54,1168
"124362",54,973
"127625",54,1874
"128422",54,1455
"130979",54,2733
"132002",54,1422
"132407",54,1539
"132447",54,1374
"132655",54,1414
"133087",54,2379
"133998",54,1823
"134318",54,1394
"136381",54,2449
"136502",54,7801
"136815",54,2127
"139348",54,1230
"140060",54,1856
"140488",54,1592
"141941",54,1011
"143874",54,1851
"144071",54,1456
"14411",54,2177
"144119",54,2527
"144244",54,1484
"144372",54,2343
"149042",54,1293
"152391",54,1737
"153739",54,1944
"16626",54,1325
"19950",54,1975
"23258",54,1566
"23697",54,1964
"24693",54,1407
"24993",54,1215
"26497",54,1126
"29852",54,1065
"30035",54,1814
"30526",54,1998
"30656",54,1290
"34085",54,1525
"36247",54,2545
"38979",54,1962
"40884",54,1241
"43733",54,2696
"45761",54,1452
"45782",54,2300
"45989",54,1951
"46203",54,1585
"46614",54,1535
"46752",54,1275
"49774",54,1274
"50202",54,1830
"51113",54,1324
"53041",54,1560
"54043",54,1606
"54612",54,2164
"55297",54,1119
"56446",54,3088
"56930",54,1707
"5948",54,1411
"60376",54,1402
"62221",54,1282
"6249",54,1552
"62968",54,2208
"6396",54,1391
"64404",54,1356
"67803",54,1375
"68164",54,1631
"69465",54,1423
"70805",54,1484
"71007",54,2245
"73968",54,1364
"74252",54,1828
"75593",54,1735
"75954",54,2001
"76689",54,1393
"78419",54,1667
"8286",54,1559
"82973",54,1708
"83777",54,1372
"87079",54,1715
"89605",54,1614
"90640",54,1819
"90702",54,1684
"92066",54,1251
"92293",54,1710
"93574",54,1867
"95421",54,1483
"95543",54,1613
"98024",54,1599
"98897",54,1459
"99466",54,1854
"10148",55,2069
"101598",55,1751
"104830",55,1966
"106028",55,2889
"116524",55,1563
"119091",55,1951
"119548",55,1240
"12144",55,1254
"122291",55,1128
"124581",55,1491
"125358",55,2099
"127800",55,1379
"130745",55,2328
"132765",55,1980
"134919",55,1217
"136247",55,2014
"137067",55,1535
"142717",55,2504
"146364",55,1697
"149684",55,1504
"151181",55,1593
"15213",55,2255
"152591",55,1360
"153879",55,3102
"154925",55,2179
"156331",55,1907
"159672",55,1579
"160494",55,1506
"16595",55,1651
"19209",55,1586
"21402",55,1031
"21486",55,1952
"22477",55,1393
"28961",55,4103
"30283",55,1196
"31311",55,7010
"39797",55,1907
"42830",55,1393
"43789",55,1273
"44700",55,1882
"46816",55,1260
"49424",55,2084
"50440",55,1584
"50833",55,1456
"52342",55,1528
"52432",55,2561
"54150",55,1850
"5949",55,2475
"61313",55,1868
"66608",55,1591
"71748",55,3364
"73211",55,1340
"7434",55,1115
"75972",55,2121
"76569",55,1369
"77791",55,1107
"78938",55,5147
"80927",55,1805
"88071",55,1445
"92838",55,1142
"94919",55,1503
"95915",55,1158
"96380",55,2170
"97211",55,1636
"110102",56,3849
"121313",56,2619
"125944",56,1326
"151022",56,1147
"158893",56,1073
"18844",56,1297
"30324",56,1196
"32763",56,1137
"39201",56,3909
"42536",56,6277
"53316",56,974
"56829",56,1079
"61358",56,1341
"72379",56,1067
"89209",56,3278
"94023",56,1034
"106185",57,5984
"132687",57,23911
"153969",57,9639
"160696",57,5634
"52035",57,4714
"52638",57,12796
"5902",57,3345
"61180",57,26086
"63766",57,18047
"85811",57,2661
"100762",58,15125
"101911",58,2205
"103041",58,22501
"10349",58,7727
"103577",58,6227
"104558",58,13637
"105623",58,24065
"108067",58,3318
"112462",58,6122
"11345",58,1672
"113730",58,23747
"114383",58,12434
"11590",58,7561
"115977",58,26198
"11626",58,3275
"121243",58,11834
"122864",58,11795
"123550",58,19326
"124623",58,19140
"125904",58,4286
"127201",58,18250
"12751",58,13927
"12870",58,4411
"129062",58,11335
"130719",58,15430
"134047",58,28561
"134912",58,8171
"136656",58,4687
"138216",58,3679
"140697",58,2098
"143576",58,13991
"144016",58,9523
"145537",58,7561
"145910",58,9456
"146003",58,15599
"146140",58,6942
"14845",58,8640
"149650",58,14362
"151631",58,9153
"153655",58,4591
"155956",58,24572
"156325",58,4687
"156533",58,2515
"158195",58,6991
"159975",58,9716
"160088",58,24521
"16537",58,1894
"16564",58,1423
"19506",58,3843
"20166",58,4994
"20804",58,2924
"21082",58,12942
"21330",58,5480
"22752",58,6283
"23154",58,2033
"23760",58,4892
"24557",58,27303
"25696",58,22101
"25946",58,5196
"29533",58,10046
"32705",58,2901
"33458",58,15780
"33497",58,5447
"34964",58,16680
"3603",58,12305
"36230",58,5204
"36359",58,5531
"37025",58,20397
"37032",58,5126
"37658",58,9161
"37938",58,6242
"3836",58,1478
"38459",58,4147
"39380",58,8610
"40138",58,11814
"41059",58,30538
"41518",58,4525
"41647",58,5228
"41984",58,2356
"42620",58,15253
"4277",58,30038
"4319",58,10224
"44259",58,13497
"44508",58,6402
"46568",58,1741
"48062",58,12792
"50419",58,2392
"51838",58,19507
"52737",58,12297
"53093",58,8134
"54481",58,4669
"54554",58,6360
"54769",58,5835
"54941",58,8219
"55966",58,9058
"56190",58,5693
"56532",58,21219
"60401",58,9210
"61342",58,4897
"61510",58,8987
"61771",58,18926
"61968",58,14681
"65384",58,10435
"6574",58,8517
"66787",58,5863
"67203",58,18190
"69478",58,7737
"70483",58,9344
"72464",58,2539
"75707",58,4595
"79596",58,13937
"80889",58,7111
"82194",58,4771
"83845",58,5166
"84189",58,5091
"86383",58,9923
"88348",58,6362
"88403",58,7113
"89683",58,4931
"93057",58,2908
"9354",58,9500
"93703",58,16960
"96704",58,11873
"97809",58,1909
"97889",58,10339
"9859",58,24746
"9899",58,2561
"101932",59,5122
"10220",59,14560
"103656",59,14061
"111350",59,5245
"114970",59,19264
"115119",59,6214
"115958",59,8389
"116522",59,9833
"123122",59,7836
"125230",59,4921
"127996",59,5017
"133142",59,19424
"135122",59,5998
"1364",59,7925
"136571",59,18616
"137743",59,6167
"141188",59,2942
"141521",59,4866
"144130",59,13869
"148820",59,15128
"149384",59,20005
"152304",59,7602
"152313",59,2059
"152626",59,13899
"15283",59,4726
"154500",59,1479
"155421",59,5142
"159550",59,4356
"1657",59,1495
"17759",59,10440
"19213",59,4098
"20056",59,5873
"20212",59,9747
"21508",59,6393
"22001",59,9548
"24613",59,2608
"28687",59,2730
"35110",59,4807
"42385",59,5233
"426",59,4644
"4283",59,1851
"50805",59,15174
"5132",59,10068
"53450",59,11223
"54577",59,7351
"60003",59,30978
"60840",59,1288
"61176",59,4465
"61985",59,4636
"62723",59,7032
"63634",59,2085
"64544",59,3019
"65453",59,2010
"66182",59,6896
"67654",59,21932
"67901",59,9255
"6940",59,3579
"69602",59,23422
"70179",59,1687
"71210",59,8545
"72256",59,13905
"78318",59,6115
"79217",59,4442
"80150",59,3826
"82739",59,8175
"83192",59,1926
"83990",59,3675
"84616",59,8845
"860",59,8542
"86150",59,4644
"86526",59,2875
"92095",59,14972
"95557",59,11491
"98084",59,3075
"98173",59,4036
"103353",60,1820
"103831",60,1702
"111275",60,2207
"120953",60,1726
"129666",60,1633
"130939",60,2640
"132160",60,1705
"135644",60,1448
"138113",60,2696
"142052",60,1446
"142946",60,1633
"146671",60,2299
"147006",60,1661
"148334",60,2742
"150263",60,1813
"153905",60,1392
"1698",60,1549
"17142",60,5766
"23226",60,2462
"28925",60,4019
"29438",60,1731
"30093",60,1791
"30966",60,2832
"31412",60,1365
"3405",60,2134
"4101",60,922
"48006",60,1778
"54194",60,1674
"58814",60,3280
"62946",60,1292
"67866",60,1554
"69792",60,2461
"70402",60,1664
"72671",60,2092
"84187",60,1666
"100428",61,7634
"10096",61,7007
"102862",61,7021
"103061",61,7339
"103397",61,4645
"10342",61,6296
"103610",61,5243
"104066",61,5533
"10439",61,6870
"105788",61,4114
"106855",61,10894
"107440",61,8531
"108136",61,5575
"108208",61,6837
"108735",61,3393
"109253",61,6188
"110401",61,6126
"110789",61,5007
"110915",61,6203
"111364",61,4293
"111523",61,1108
"112578",61,5361
"112737",61,5394
"112854",61,5670
"113461",61,5715
"11500",61,6109
"115261",61,7048
"116005",61,5406
"116185",61,6402
"116852",61,8626
"117360",61,4698
"118746",61,5094
"119438",61,5718
"119738",61,3116
"121051",61,4561
"12134",61,5170
"121982",61,5235
"122988",61,7461
"123211",61,8492
"123389",61,2336
"12422",61,7778
"124227",61,11854
"124694",61,3308
"125563",61,8986
"125952",61,7920
"126063",61,4794
"126812",61,5193
"127196",61,3492
"127278",61,4830
"127378",61,6108
"127760",61,2162
"129061",61,4629
"129349",61,3612
"130491",61,5441
"131214",61,6467
"131435",61,6138
"132936",61,7212
"133141",61,6275
"133463",61,8723
"133502",61,2840
"133938",61,5374
"134008",61,7397
"134613",61,6886
"135158",61,9197
"136560",61,8324
"137002",61,9887
"137206",61,6674
"138756",61,4652
"13930",61,8893
"140036",61,8924
"140132",61,8068
"140206",61,8323
"141282",61,9921
"141471",61,9009
"141527",61,8849
"141530",61,4725
"141824",61,3222
"142044",61,4955
"142914",61,7802
"143427",61,3074
"14519",61,3869
"14611",61,5214
"146564",61,4907
"147527",61,6284
"148159",61,5016
"148282",61,5994
"148527",61,5217
"149601",61,6783
"150248",61,8559
"151300",61,2065
"151359",61,3905
"151659",61,10573
"152082",61,4839
"153077",61,4416
"153173",61,5826
"153991",61,8133
"154525",61,7896
"155173",61,9368
"156723",61,6712
"156912",61,10348
"157548",61,3998
"158407",61,7543
"158738",61,8317
"158808",61,7174
"158818",61,3799
"158923",61,7966
"159773",61,8912
"160447",61,3470
"16059",61,4489
"160706",61,5480
"17181",61,5544
"17722",61,10718
"17994",61,2795
"18074",61,5508
"18473",61,8378
"18712",61,11917
"19521",61,4629
"20082",61,5133
"20135",61,5687
"20411",61,6027
"21084",61,2931
"21157",61,3779
"21915",61,4594
"22145",61,3365
"22359",61,5332
"22364",61,5771
"2239",61,5416
"23216",61,2435
"23600",61,16885
"24356",61,6061
"24397",61,5481
"24742",61,6284
"27394",61,7712
"28189",61,5576
"28287",61,6984
"28353",61,6615
"28714",61,8343
"29552",61,8938
"29724",61,7208
"29822",61,4578
"30910",61,5897
"30945",61,5246
"31569",61,5374
"31575",61,5705
"31904",61,3915
"31951",61,7753
"3337",61,8530
"3388",61,6884
"34575",61,2940
"34780",61,4896
"36183",61,7320
"36468",61,5254
"36599",61,3369
"39199",61,8276
"39844",61,6709
"4021",61,6912
"40544",61,7247
"41375",61,7287
"42004",61,7444
"42032",61,4654
"42088",61,6718
"42391",61,7972
"42881",61,6983
"42912",61,5293
"43223",61,3969
"44328",61,6334
"44625",61,3542
"45328",61,10150
"45936",61,3583
"46369",61,5327
"46464",61,6971
"46973",61,5251
"47331",61,11115
"48227",61,10755
"48268",61,3245
"49559",61,7591
"50411",61,8662
"51713",61,8069
"51957",61,6392
"52664",61,4057
"53311",61,8519
"53828",61,6564
"53852",61,3615
"55783",61,6463
"56635",61,8065
"5919",61,7170
"60984",61,8890
"62330",61,8623
"6311",61,6756
"63288",61,7046
"63378",61,8208
"63808",61,9859
"63836",61,8745
"63843",61,5797
"66625",61,10455
"66722",61,7803
"67717",61,5323
"68093",61,4650
"68469",61,4647
"6935",61,9108
"69687",61,6511
"7111",61,4985
"71342",61,6702
"72814",61,4561
"76451",61,8217
"77245",61,7473
"80020",61,6746
"80249",61,10257
"81029",61,3844
"81067",61,6323
"81128",61,11500
"82515",61,4292
"84258",61,16315
"84259",61,6425
"84507",61,7518
"84738",61,6799
"84915",61,3678
"8648",61,12113
"86610",61,8236
"88716",61,6868
"91149",61,4714
"92991",61,5852
"93903",61,9407
"96371",61,8197
"96587",61,7056
"96777",61,4916
"97858",61,4498
"97953",61,8732
"97977",61,5807
"120568",62,1345
"121568",62,2104
"138471",62,1466
"141032",62,2370
"142538",62,1368
"25421",62,1524
"70309",62,2286
"7896",62,1477
"84545",62,1990
"106830",63,8297
"125250",63,9740
"125406",63,14303
"133888",63,21786
"137148",63,10432
"140259",63,12403
"141157",63,22431
"143544",63,5202
"1834",63,5437
"36696",63,6133
"37074",63,7801
"38545",63,7435
"44599",63,11115
"66176",63,3805
"66348",63,24360
"67639",63,7127
"83840",63,7319
"85922",63,4094
"98198",63,13415
"108018",64,3389
"114068",64,9310
"114286",64,2110
"118846",64,7737
"134197",64,9420
"135267",64,7271
"13809",64,4220
"145327",64,3144
"16245",64,11043
"22673",64,6628
"26443",64,2329
"35482",64,10158
"41606",64,6450
"4665",64,3846
"58488",64,6921
"59244",64,7501
"62372",64,20985
"6272",64,3760
"66383",64,5497
"75996",64,3759
"77379",64,5715
"9450",64,7161
"97232",64,1765
"100464",65,2261
"100782",65,1960
"101151",65,2003
"102475",65,1568
"102950",65,1466
"102959",65,1691
"103072",65,816
"103089",65,983
"103330",65,1523
"103906",65,2262
"104473",65,1200
"104660",65,2669
"105488",65,1780
"107299",65,2495
"107381",65,881
"107455",65,1218
"108049",65,2421
"109042",65,1288
"10907",65,2064
"109337",65,1962
"109553",65,1970
"109712",65,2454
"110033",65,2609
"110539",65,2552
"110998",65,1491
"111349",65,1795
"111621",65,1003
"112117",65,2278
"112178",65,2274
"112230",65,1381
"112260",65,1676
"112332",65,3970
"112940",65,1931
"113392",65,662
"113503",65,1645
"113563",65,2870
"114679",65,2539
"114867",65,1814
"115059",65,2595
"117920",65,1852
"118496",65,1870
"119223",65,1519
"119730",65,1680
"119861",65,2222
"119862",65,1719
"120114",65,2093
"120446",65,1899
"121467",65,2733
"122349",65,1249
"12316",65,2177
"12412",65,1130
"125212",65,1647
"125262",65,2348
"126453",65,1951
"126940",65,2357
"126970",65,2182
"127431",65,2566
"127614",65,2039
"127632",65,2464
"127661",65,1233
"128162",65,1505
"129043",65,2733
"129298",65,768
"129711",65,1978
"130348",65,12862
"130614",65,3005
"131074",65,1951
"131280",65,1616
"131397",65,2269
"131579",65,2753
"133235",65,1892
"133327",65,1020
"133526",65,1675
"133789",65,1499
"134465",65,1575
"134612",65,2079
"1357",65,1835
"13587",65,2480
"136076",65,1282
"13714",65,1011
"137509",65,2359
"138384",65,2036
"138828",65,3992
"139819",65,1914
"140335",65,1858
"140840",65,1992
"141062",65,1048
"141381",65,1910
"141944",65,1997
"142131",65,1850
"142554",65,1533
"142762",65,1267
"143244",65,1420
"143298",65,1407
"14344",65,1039
"143707",65,2331
"144496",65,1464
"144772",65,2621
"14567",65,1827
"146487",65,1934
"149206",65,1606
"149507",65,1908
"149841",65,1269
"150057",65,1658
"150074",65,1361
"150563",65,1609
"150581",65,2120
"151118",65,2154
"152152",65,2040
"152242",65,1579
"152511",65,1599
"153994",65,2922
"154467",65,2574
"155285",65,2057
"155503",65,2895
"155695",65,9485
"156323",65,2143
"157252",65,1742
"157707",65,1622
"158746",65,1749
"158862",65,1834
"15908",65,2862
"159535",65,1739
"15974",65,1847
"16521",65,1782
"16754",65,1426
"1727",65,1574
"17596",65,1828
"17753",65,2551
"17801",65,1519
"18088",65,2216
"18533",65,1262
"18632",65,2566
"19795",65,2056
"19983",65,1796
"20078",65,1766
"20303",65,1613
"20607",65,1887
"20724",65,1822
"21925",65,2206
"2201",65,1798
"22114",65,1554
"22276",65,2387
"23100",65,1412
"24929",65,1585
"25581",65,1318
"26310",65,2386
"26549",65,1130
"27166",65,2333
"27344",65,1652
"27362",65,1763
"28445",65,2080
"28677",65,2086
"28688",65,2246
"29977",65,1845
"30327",65,1581
"30758",65,1658
"31524",65,1613
"31792",65,1442
"31875",65,2205
"31975",65,2121
"32534",65,1888
"32864",65,854
"32955",65,1729
"33085",65,1631
"33265",65,1323
"33541",65,586
"33783",65,1590
"34448",65,2984
"34716",65,1202
"34729",65,1595
"3691",65,2088
"3707",65,1907
"37418",65,4435
"37432",65,2332
"37570",65,1757
"37713",65,1991
"38135",65,929
"38157",65,1676
"38633",65,2329
"38928",65,2135
"39112",65,814
"39283",65,1551
"39606",65,1317
"39682",65,1660
"39865",65,1706
"39914",65,2936
"40216",65,1974
"40876",65,1384
"4091",65,1405
"41083",65,2069
"41646",65,1479
"41770",65,2148
"42563",65,1418
"43163",65,2405
"43354",65,1583
"4490",65,1681
"45048",65,4098
"45062",65,2167
"4533",65,1190
"45352",65,1473
"45626",65,2398
"46466",65,2614
"46688",65,2291
"46840",65,1895
"46958",65,2189
"47595",65,1505
"47736",65,1877
"47964",65,1649
"48731",65,929
"4907",65,2250
"49086",65,1528
"49241",65,1387
"49836",65,791
"50119",65,1954
"50412",65,1497
"51120",65,1446
"5299",65,2049
"53520",65,1110
"54044",65,2251
"54254",65,2326
"54304",65,2592
"54744",65,1921
"54747",65,1616
"5570",65,1950
"56079",65,1554
"56689",65,1577
"57179",65,1468
"57580",65,695
"58389",65,1250
"58647",65,867
"58960",65,2277
"59037",65,2254
"59177",65,1759
"59500",65,1625
"60250",65,1265
"61751",65,1657
"62100",65,1691
"62479",65,1468
"62665",65,1920
"62938",65,1822
"63943",65,1963
"64092",65,1819
"64130",65,772
"64617",65,1489
"65226",65,792
"65283",65,2158
"65295",65,1550
"65593",65,1440
"65836",65,1423
"65992",65,1971
"66205",65,2000
"66560",65,2617
"66754",65,879
"66975",65,1612
"67879",65,1266
"67920",65,2223
"67948",65,2039
"68927",65,2953
"690",65,2053
"69896",65,1869
"7076",65,2024
"70878",65,1596
"71015",65,1883
"71230",65,2310
"71234",65,2151
"71282",65,1554
"72113",65,1848
"72396",65,1673
"72475",65,1086
"72549",65,1561
"73243",65,1792
"7354",65,2822
"73838",65,2021
"74314",65,1640
"74457",65,2242
"74505",65,1182
"74639",65,1821
"74808",65,1252
"75635",65,1676
"75717",65,3229
"76233",65,1511
"76513",65,1006
"76859",65,1217
"76984",65,2035
"7750",65,2100
"77944",65,1015
"77963",65,1634
"78114",65,1197
"78167",65,2767
"78648",65,1822
"78700",65,1982
"79672",65,2033
"80543",65,1973
"8091",65,1699
"81704",65,1411
"82336",65,2424
"82525",65,826
"83541",65,1926
"84134",65,2815
"84666",65,2630
"85430",65,2934
"8605",65,1994
"86394",65,1933
"86603",65,1649
"86613",65,1905
"86731",65,1657
"86981",65,2176
"87231",65,2058
"87671",65,3319
"88277",65,2229
"8869",65,1456
"88755",65,1847
"89373",65,1946
"90043",65,2085
"90812",65,1138
"91590",65,687
"91913",65,836
"92408",65,1156
"92502",65,2453
"92524",65,2286
"93649",65,1400
"94081",65,2287
"94312",65,2011
"94486",65,698
"95185",65,1630
"95608",65,2921
"95954",65,1205
"96324",65,3838
"96840",65,1757
"97326",65,2134
"97653",65,2878
"98237",65,1146
"99201",65,2547
"9932",65,1861
"99743",65,2055
"101323",66,4084
"102836",66,6882
"106047",66,4365
"106686",66,9157
"106981",66,3816
"107276",66,9642
"107527",66,9403
"108271",66,10453
"109577",66,1649
"109825",66,7085
"10987",66,3344
"110429",66,7480
"111394",66,2886
"11152",66,3153
"111937",66,5787
"115270",66,19335
"115353",66,6288
"1164",66,1366
"117427",66,2428
"118781",66,7481
"120351",66,4030
"121834",66,2279
"122558",66,4744
"123320",66,8633
"123813",66,29250
"124523",66,3834
"124924",66,3165
"126006",66,11546
"128813",66,2476
"129921",66,16595
"132236",66,4520
"134320",66,3522
"134525",66,4061
"135602",66,4702
"135881",66,1809
"136075",66,4610
"136361",66,2960
"137280",66,2778
"137433",66,2389
"137851",66,13727
"13837",66,9555
"138939",66,2970
"139384",66,8356
"14186",66,5232
"142118",66,4620
"143319",66,5967
"144330",66,5259
"147168",66,6673
"150992",66,7225
"15126",66,2756
"151424",66,3661
"151514",66,5383
"15158",66,8678
"153332",66,6722
"153631",66,2716
"156708",66,3791
"156750",66,6249
"156771",66,4748
"158597",66,2593
"16777",66,6094
"16905",66,2662
"16986",66,13314
"20055",66,5134
"20382",66,5054
"20673",66,5363
"21066",66,1661
"21965",66,5709
"24082",66,6657
"24091",66,5190
"25185",66,7078
"25490",66,5127
"26173",66,9543
"29208",66,2584
"32866",66,3901
"33325",66,5415
"34697",66,3177
"37504",66,964
"37743",66,11209
"39718",66,9125
"42267",66,22353
"44123",66,9997
"46721",66,4287
"47634",66,3030
"49427",66,6872
"49708",66,4328
"51261",66,1748
"53007",66,7200
"53966",66,8499
"54698",66,7678
"55242",66,6973
"5549",66,4911
"55709",66,9486
"57672",66,3438
"58720",66,5045
"61438",66,4989
"6238",66,4665
"62688",66,28039
"63086",66,4549
"65514",66,4082
"65528",66,25343
"67352",66,9789
"69326",66,1280
"69859",66,5795
"70164",66,2171
"70459",66,5404
"70616",66,5267
"70687",66,15102
"70979",66,6305
"71555",66,11765
"7172",66,2963
"71853",66,2132
"75014",66,1567
"78243",66,2829
"80520",66,2604
"80645",66,5266
"82112",66,6910
"82135",66,2903
"824",66,5603
"83605",66,9099
"89598",66,6079
"91380",66,5759
"92246",66,4141
"92276",66,8022
"9422",66,10725
"94281",66,8468
"94490",66,3142
"97024",66,8974
"97184",66,12333
"97704",66,7921
"98039",66,2518
"98580",66,3286
"98697",66,15943
"100422",67,11755
"118146",67,15458
"130360",67,24605
"135406",67,2236
"144665",67,1917
"156793",67,1435
"24438",67,3269
"74092",67,2082
"74657",67,4514
